,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
3406,2439826397,,,3,6,21,6,1,2360509,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 6, 'downstream': 21, 'upstream': 6, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 6, 'downstream': 21, 'upstream': 6, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3407,2439826470,,,3,2,10,2,1,1647645,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 2, 'downstream': 10, 'upstream': 2, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 2, 'downstream': 10, 'upstream': 2, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3408,2439826630,,,5,1,33,1,1,1540988,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 1, 'downstream': 33, 'upstream': 1, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 5, 'post': 1, 'downstream': 33, 'upstream': 1, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3409,2439839269,,,3,1,20,1,2,3197425,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 20, 'upstream': 1, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 20, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3410,2440162957,,,3,1,12,1,0,2229464,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 12, 'upstream': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 12, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3411,2440163245,,,3,1,14,1,0,1606388,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 14, 'upstream': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 14, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3412,2440171779,,,3,1,22,1,1,2605029,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 22, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 22, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3413,2440176106,,,4,4,20,4,1,1095185,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 4, 'downstream': 20, 'upstream': 4, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 4, 'post': 4, 'downstream': 20, 'upstream': 4, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3414,2441203473,,,2,2,17,2,1,1452896,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 17, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 17, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3415,5812979970,(PVL01)_R,,53,75,239,75,484,4029926895,Traced,False,Roughly traced,PVL01,446.0,"[4895, 15166, 18464]","{'INP': {'pre': 13, 'post': 9, 'downstream': 51, 'upstream': 9, 'mito': 40, 'dark': 39, 'medium': 1}, 'ICL(R)': {'pre': 4, 'post': 5, 'downstream': 16, 'upstream': 5, 'mito': 27, 'dark': 26, 'medium': 1}, 'ICL(L)': {'pre': 9, 'post': 4, 'downstream': 35, 'upstream': 4, 'mito': 13, 'dark': 13}, 'VLNP(R)': {'pre': 3, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 51, 'dark': 51}, 'PLP(R)': {'pre': 3, 'post': 5, 'downstream': 8, 'upstream': 5, 'mito': 51, 'dark': 51}, 'OL(R)': {'pre': 31, 'post': 59, 'downstream': 164, 'upstream': 59, 'mito': 33, 'dark': 32, 'medium': 1}, 'ME(R)': {'pre': 31, 'post': 59, 'downstream': 164, 'upstream': 59, 'mito': 33, 'dark': 32, 'medium': 1}, 'POC': {'post': 1, 'upstream': 1, 'mito': 7, 'dark': 7}}",,"['ICL(L)', 'ICL(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'VLNP(R)']","['ICL(L)', 'ICL(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'VLNP(R)']"
3416,5812981514,,,14,5,77,5,29,110867042,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 13, 'post': 4, 'downstream': 74, 'upstream': 4, 'mito': 6, 'dark': 5, 'medium': 1}, 'ME(R)': {'pre': 13, 'post': 4, 'downstream': 74, 'upstream': 4, 'mito': 6, 'dark': 5, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3417,5812981763,aMe26,aMe26,363,424,3195,424,188,693678643,Traced,False,Roughly traced,,376.5,"[847, 26205, 24304]","{'SNP(R)': {'pre': 90, 'post': 115, 'downstream': 807, 'upstream': 115, 'mito': 25, 'dark': 23, 'light': 1, 'medium': 1}, 'SLP(R)': {'pre': 85, 'post': 102, 'downstream': 778, 'upstream': 102, 'mito': 21, 'dark': 20, 'light': 1}, 'dACA(R)': {'pre': 53, 'post': 80, 'downstream': 499, 'upstream': 80, 'mito': 15, 'dark': 14, 'light': 1}, 'MB(+ACA)(R)': {'pre': 53, 'post': 80, 'downstream': 499, 'upstream': 80, 'mito': 15, 'dark': 14, 'light': 1}, 'INP': {'pre': 154, 'post': 141, 'downstream': 1469, 'upstream': 141, 'mito': 38, 'dark': 38}, 'SCL(R)': {'pre': 107, 'post': 88, 'downstream': 1007, 'upstream': 88, 'mito': 27, 'dark': 27}, 'SMP(R)': {'pre': 5, 'post': 13, 'downstream': 29, 'upstream': 13, 'mito': 4, 'dark': 3, 'medium': 1}, 'SNP(L)': {'pre': 6, 'post': 3, 'downstream': 38, 'upstream': 3, 'mito': 3, 'dark': 3}, 'SMP(L)': {'pre': 6, 'post': 3, 'downstream': 38, 'upstream': 3, 'mito': 3, 'dark': 3}, 'ICL(R)': {'pre': 22, 'post': 25, 'downstream': 210, 'upstream': 25, 'mito': 4, 'dark': 4}, 'SCL(L)': {'pre': 18, 'post': 16, 'downstream': 177, 'upstream': 16, 'mito': 5, 'dark': 5}, 'ICL(L)': {'pre': 7, 'post': 12, 'downstream': 75, 'upstream': 12, 'mito': 2, 'dark': 2}, 'VLNP(R)': {'pre': 100, 'post': 118, 'downstream': 835, 'upstream': 118, 'mito': 28, 'dark': 27, 'medium': 1}, 'PLP(R)': {'pre': 100, 'post': 118, 'downstream': 835, 'upstream': 118, 'mito': 28, 'dark': 27, 'medium': 1}, 'OL(R)': {'pre': 7, 'post': 43, 'downstream': 28, 'upstream': 43, 'mito': 5, 'dark': 4, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 12, 'downstream': 11, 'upstream': 12, 'mito': 1, 'medium': 1}, 'AME(R)': {'pre': 5, 'post': 31, 'downstream': 17, 'upstream': 31, 'mito': 4, 'dark': 4}}",,"['AME(R)', 'ICL(L)', 'ICL(R)', 'INP', 'MB(+ACA)(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'SCL(L)', 'SCL(R)', 'SLP(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)', 'dACA(R)']","['AME(R)', 'ICL(L)', 'ICL(R)', 'INP', 'MB(+ACA)(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'SCL(L)', 'SCL(R)', 'SLP(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)', 'dACA(R)']"
3418,5812989453,,,7,3,24,3,7,62790405,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 10, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 10, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3419,5812990478,(PVF3)_R,,49,174,198,174,92,485854039,Traced,False,Roughly traced,,371.5,"[11833, 14969, 33000]","{'OL(R)': {'pre': 48, 'post': 170, 'downstream': 196, 'upstream': 170, 'mito': 61, 'dark': 51, 'light': 1, 'medium': 9}, 'LO(R)': {'pre': 30, 'post': 138, 'downstream': 106, 'upstream': 138, 'mito': 48, 'dark': 44, 'light': 1, 'medium': 3}, 'ME(R)': {'pre': 18, 'post': 32, 'downstream': 90, 'upstream': 32, 'mito': 13, 'dark': 7, 'medium': 6}}",,"['LO(R)', 'ME(R)', 'OL(R)']","['LO(R)', 'ME(R)', 'OL(R)']"
3420,5812991617,,,8,24,75,24,2,9323938,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 24, 'downstream': 75, 'upstream': 24, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 8, 'post': 24, 'downstream': 75, 'upstream': 24, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3421,5812992870,,,5,8,25,8,4,8240384,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 8, 'downstream': 25, 'upstream': 8, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 5, 'post': 7, 'downstream': 25, 'upstream': 7, 'mito': 4, 'dark': 4}, 'AME(R)': {'post': 1, 'upstream': 1}}",,"['AME(R)', 'ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3422,5812993785,,,3,1,7,1,28,105481350,Traced,True,Leaves,,246.5,"[1282, 21840, 22912]","{'OL(R)': {'pre': 3, 'post': 1, 'downstream': 7, 'upstream': 1, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 1, 'downstream': 7, 'upstream': 1, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3423,5812993789,,,10,56,74,56,11,27509433,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 56, 'downstream': 74, 'upstream': 56, 'mito': 11, 'dark': 10, 'medium': 1}, 'ME(R)': {'pre': 10, 'post': 56, 'downstream': 74, 'upstream': 56, 'mito': 11, 'dark': 10, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3424,5812993790,,,2,3,10,3,1,1673877,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3425,5812993801,,,3,35,10,35,8,24717392,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 35, 'downstream': 10, 'upstream': 35, 'mito': 8, 'dark': 8}, 'ME(R)': {'pre': 3, 'post': 35, 'downstream': 10, 'upstream': 35, 'mito': 8, 'dark': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3426,5812993803,,,7,34,25,34,5,17728305,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 34, 'downstream': 25, 'upstream': 34, 'mito': 5, 'dark': 4, 'medium': 1}, 'ME(R)': {'pre': 7, 'post': 34, 'downstream': 25, 'upstream': 34, 'mito': 5, 'dark': 4, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3427,5812993804,,,25,53,165,53,15,37550698,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 25, 'post': 53, 'downstream': 165, 'upstream': 53, 'mito': 15, 'dark': 12, 'medium': 3}, 'ME(R)': {'pre': 25, 'post': 53, 'downstream': 165, 'upstream': 53, 'mito': 15, 'dark': 12, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3428,5812994604,,,8,11,40,11,5,14856522,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 11, 'downstream': 40, 'upstream': 11, 'mito': 5, 'dark': 3, 'medium': 2}, 'ME(R)': {'pre': 8, 'post': 11, 'downstream': 40, 'upstream': 11, 'mito': 5, 'dark': 3, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3429,5812995145,,,11,40,44,40,11,31592634,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 11, 'post': 40, 'downstream': 44, 'upstream': 40, 'mito': 10, 'dark': 10}, 'ME(R)': {'pre': 11, 'post': 40, 'downstream': 44, 'upstream': 40, 'mito': 10, 'dark': 10}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3430,5812995151,,,3,22,15,22,33,158593344,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 22, 'downstream': 15, 'upstream': 22, 'mito': 13, 'dark': 11, 'medium': 2}, 'ME(R)': {'pre': 3, 'post': 20, 'downstream': 15, 'upstream': 20, 'mito': 11, 'dark': 9, 'medium': 2}, 'AME(R)': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 2}}",,"['AME(R)', 'ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3431,5812995844,,,10,16,54,16,4,13503015,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 16, 'downstream': 54, 'upstream': 16, 'mito': 4, 'dark': 2, 'medium': 2}, 'ME(R)': {'pre': 10, 'post': 16, 'downstream': 54, 'upstream': 16, 'mito': 4, 'dark': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3432,5812995845,,,31,18,236,18,4,18498421,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 31, 'post': 18, 'downstream': 236, 'upstream': 18, 'mito': 4, 'dark': 1, 'medium': 3}, 'ME(R)': {'pre': 31, 'post': 18, 'downstream': 236, 'upstream': 18, 'mito': 4, 'dark': 1, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3433,5812995896,,,12,31,78,31,10,27465625,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 12, 'post': 31, 'downstream': 78, 'upstream': 31, 'mito': 7, 'dark': 5, 'medium': 2}, 'ME(R)': {'pre': 12, 'post': 31, 'downstream': 78, 'upstream': 31, 'mito': 6, 'dark': 4, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3434,5812996646,,,35,30,209,30,7,27992334,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 35, 'post': 30, 'downstream': 209, 'upstream': 30, 'mito': 5, 'dark': 2, 'medium': 3}, 'ME(R)': {'pre': 35, 'post': 30, 'downstream': 209, 'upstream': 30, 'mito': 5, 'dark': 2, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3435,5812996651,,,23,45,114,45,12,28331195,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 23, 'post': 45, 'downstream': 114, 'upstream': 45, 'mito': 12, 'dark': 6, 'medium': 6}, 'ME(R)': {'pre': 23, 'post': 45, 'downstream': 114, 'upstream': 45, 'mito': 12, 'dark': 6, 'medium': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3436,5812996655,,,17,39,84,39,14,35827907,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 39, 'downstream': 84, 'upstream': 39, 'mito': 14, 'dark': 13, 'medium': 1}, 'ME(R)': {'pre': 17, 'post': 39, 'downstream': 84, 'upstream': 39, 'mito': 14, 'dark': 13, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3437,5812996668,,,2,3,12,3,1,4728817,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 12, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 12, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3438,5812996728,,,6,17,34,17,10,21235870,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 17, 'downstream': 34, 'upstream': 17, 'mito': 8, 'dark': 7, 'medium': 1}, 'ME(R)': {'pre': 6, 'post': 17, 'downstream': 34, 'upstream': 17, 'mito': 8, 'dark': 7, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3439,5812997016,,,134,41,725,41,135,755694069,Traced,True,Leaves,,,,"{'VMNP': {'pre': 45, 'post': 9, 'downstream': 287, 'upstream': 9, 'mito': 15, 'dark': 14, 'medium': 1}, 'SPS(R)': {'pre': 3, 'downstream': 12, 'mito': 1, 'medium': 1}, 'POC': {'pre': 34, 'post': 15, 'downstream': 96, 'upstream': 15, 'mito': 71, 'dark': 68, 'medium': 3}, 'IPS(R)': {'pre': 42, 'post': 9, 'downstream': 275, 'upstream': 9, 'mito': 14, 'dark': 14}, 'OL(R)': {'pre': 25, 'post': 7, 'downstream': 153, 'upstream': 7, 'mito': 16, 'dark': 8, 'medium': 8}, 'ME(R)': {'pre': 25, 'post': 7, 'downstream': 153, 'upstream': 7, 'mito': 16, 'dark': 8, 'medium': 8}, 'GNG': {'pre': 20, 'post': 6, 'downstream': 130, 'upstream': 6, 'mito': 11, 'dark': 11}}",,"['GNG', 'IPS(R)', 'ME(R)', 'OL(R)', 'POC', 'VMNP']","['GNG', 'IPS(R)', 'ME(R)', 'OL(R)', 'POC', 'SPS(R)', 'VMNP']"
3440,5812997468,,,95,288,505,288,59,92935383,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 95, 'post': 288, 'downstream': 505, 'upstream': 288, 'mito': 58, 'dark': 56, 'medium': 2}, 'ME(R)': {'pre': 95, 'post': 288, 'downstream': 505, 'upstream': 288, 'mito': 58, 'dark': 56, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3441,5812997929,,,17,39,78,39,11,45804210,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 38, 'downstream': 78, 'upstream': 38, 'mito': 9, 'dark': 9}, 'ME(R)': {'pre': 17, 'post': 38, 'downstream': 78, 'upstream': 38, 'mito': 9, 'dark': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3442,5812997931,,,13,71,76,71,7,41588391,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 13, 'post': 71, 'downstream': 76, 'upstream': 71, 'mito': 7, 'dark': 7}, 'ME(R)': {'pre': 13, 'post': 71, 'downstream': 76, 'upstream': 71, 'mito': 7, 'dark': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3443,5812997932,,,6,3,24,3,4,14413148,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 3, 'downstream': 24, 'upstream': 3, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 6, 'post': 3, 'downstream': 24, 'upstream': 3, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3444,5812997933,,,2,2,8,2,1,2534379,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3445,5812997934,,,7,11,38,11,4,14250133,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 11, 'downstream': 38, 'upstream': 11, 'mito': 4, 'dark': 2, 'medium': 2}, 'ME(R)': {'pre': 7, 'post': 11, 'downstream': 38, 'upstream': 11, 'mito': 4, 'dark': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3446,5812998573,,,21,12,165,12,46,218320504,Traced,True,Leaves,,,,"{'POC': {'pre': 1, 'post': 8, 'downstream': 2, 'upstream': 8, 'mito': 28, 'dark': 28}, 'OL(R)': {'pre': 19, 'post': 4, 'downstream': 160, 'upstream': 4, 'mito': 10, 'dark': 9, 'medium': 1}, 'ME(R)': {'pre': 17, 'post': 2, 'downstream': 149, 'upstream': 2, 'mito': 3, 'dark': 2, 'medium': 1}, 'AME(R)': {'pre': 2, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 7, 'dark': 7}}",,"['AME(R)', 'ME(R)', 'OL(R)', 'POC']","['AME(R)', 'ME(R)', 'OL(R)', 'POC']"
3447,5812998588,,,94,54,559,54,90,575215225,Traced,True,Leaves,,,,"{'VMNP': {'pre': 44, 'post': 8, 'downstream': 328, 'upstream': 8, 'mito': 11, 'dark': 11}, 'SPS(L)': {'pre': 7, 'post': 1, 'downstream': 59, 'upstream': 1, 'mito': 1, 'dark': 1}, 'POC': {'pre': 20, 'post': 36, 'downstream': 67, 'upstream': 36, 'mito': 47, 'dark': 43, 'light': 1, 'medium': 3}, 'OL(R)': {'pre': 17, 'post': 7, 'downstream': 85, 'upstream': 7, 'mito': 10, 'dark': 4, 'medium': 6}, 'ME(R)': {'pre': 17, 'post': 7, 'downstream': 85, 'upstream': 7, 'mito': 10, 'dark': 4, 'medium': 6}, 'IPS(R)': {'pre': 37, 'post': 7, 'downstream': 269, 'upstream': 7, 'mito': 10, 'dark': 10}, 'GNG': {'pre': 10, 'post': 2, 'downstream': 68, 'upstream': 2, 'mito': 3, 'dark': 3}}",,"['GNG', 'IPS(R)', 'ME(R)', 'OL(R)', 'POC', 'SPS(L)', 'VMNP']","['GNG', 'IPS(R)', 'ME(R)', 'OL(R)', 'POC', 'SPS(L)', 'VMNP']"
3448,5812999013,,,81,128,554,128,12,61358742,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 81, 'post': 128, 'downstream': 554, 'upstream': 128, 'mito': 12, 'dark': 12}, 'ME(R)': {'pre': 81, 'post': 128, 'downstream': 554, 'upstream': 128, 'mito': 12, 'dark': 12}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3449,5812999014,,,44,131,327,131,25,72472511,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 44, 'post': 131, 'downstream': 327, 'upstream': 131, 'mito': 24, 'dark': 23, 'medium': 1}, 'ME(R)': {'pre': 44, 'post': 131, 'downstream': 327, 'upstream': 131, 'mito': 24, 'dark': 23, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3450,5812999017,,,30,26,173,26,7,23808529,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 30, 'post': 26, 'downstream': 173, 'upstream': 26, 'mito': 7, 'dark': 2, 'medium': 5}, 'ME(R)': {'pre': 30, 'post': 26, 'downstream': 173, 'upstream': 26, 'mito': 7, 'dark': 2, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3451,5812999063,,,6,16,19,16,8,46722874,Traced,True,Leaves,,180.0,"[2612, 29489, 33736]","{'OL(R)': {'pre': 6, 'post': 16, 'downstream': 19, 'upstream': 16, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 6, 'post': 16, 'downstream': 19, 'upstream': 16, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3452,5812999605,,,21,52,101,52,14,46656056,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 21, 'post': 52, 'downstream': 101, 'upstream': 52, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 21, 'post': 52, 'downstream': 101, 'upstream': 52, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3453,5812999606,,,4,11,26,11,4,15403178,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 11, 'downstream': 26, 'upstream': 11, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 4, 'post': 11, 'downstream': 26, 'upstream': 11, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3454,5812999608,,,23,41,121,41,6,20216059,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 23, 'post': 41, 'downstream': 121, 'upstream': 41, 'mito': 6, 'dark': 5, 'medium': 1}, 'ME(R)': {'pre': 23, 'post': 41, 'downstream': 121, 'upstream': 41, 'mito': 6, 'dark': 5, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3455,5812999609,,,76,120,477,120,13,57357274,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 76, 'post': 120, 'downstream': 477, 'upstream': 120, 'mito': 12, 'dark': 11, 'medium': 1}, 'ME(R)': {'pre': 76, 'post': 120, 'downstream': 477, 'upstream': 120, 'mito': 12, 'dark': 11, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3456,5813000063,,,56,91,343,91,13,43873757,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 56, 'post': 91, 'downstream': 343, 'upstream': 91, 'mito': 11, 'dark': 11}, 'ME(R)': {'pre': 56, 'post': 91, 'downstream': 343, 'upstream': 91, 'mito': 11, 'dark': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3457,5813000110,,,50,37,267,37,15,47311379,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 50, 'post': 37, 'downstream': 267, 'upstream': 37, 'mito': 14, 'dark': 7, 'medium': 7}, 'ME(R)': {'pre': 50, 'post': 37, 'downstream': 267, 'upstream': 37, 'mito': 14, 'dark': 7, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3458,5813000129,,,15,25,73,25,9,18147415,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 25, 'downstream': 73, 'upstream': 25, 'mito': 9, 'dark': 9}, 'ME(R)': {'pre': 15, 'post': 25, 'downstream': 73, 'upstream': 25, 'mito': 9, 'dark': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3459,5813000611,,,2,2,6,2,0,1219882,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 6, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 6, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3460,5813000612,,,22,35,162,35,9,25244132,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 22, 'post': 35, 'downstream': 162, 'upstream': 35, 'mito': 7, 'dark': 4, 'medium': 3}, 'ME(R)': {'pre': 22, 'post': 35, 'downstream': 162, 'upstream': 35, 'mito': 7, 'dark': 4, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3461,5813000613,,,3,4,15,4,3,8656602,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 2, 'downstream': 15, 'upstream': 2, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 2, 'downstream': 15, 'upstream': 2, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
