,bodyId_1,bodyId_2,minimum_distance_threshold
3690,1693620079,1787071089,10.0
3691,1693620079,1817760581,10.0
3692,1693620079,1880517193,10.0
3693,1693620079,1941907892,2.0
3694,1693620456,1693621101,3.0
3695,1693620456,1723632667,4.0
3696,1693620456,1724315257,2.0
3697,1693620456,1724655434,4.0
3698,1693620456,1724655438,20.0
3699,1693620456,1724655945,5.0
3700,1693620456,1755348988,3.0
3701,1693620456,1786383525,10.0
3702,1693620770,1724654703,3.0
3703,1693620770,1786047211,5.0
3704,1693621101,1693960938,4.0
3705,1693621101,1694302676,5.0
3706,1693621101,1694643298,4.0
3707,1693621101,1724318805,2.0
3708,1693621101,1724655508,0.86
3709,1693621101,1724655776,15.0
3710,1693621101,1724660135,3.0
3711,1693621101,1755349550,3.0
3712,1693621101,1755354015,2.0
3713,1693621101,1756035719,10.0
3714,1693621101,1786047211,0.84
3715,1693621101,1817760581,0.85
3716,1693621101,1817772640,3.0
3717,1693621101,1879839235,10.0
3718,1693621101,2004660694,10.0
3719,1693621101,5812994604,25.0
3720,1693621101,5812995844,10.0
3721,1693621101,5812996655,10.0
3722,1693621259,1724654703,10.0
3723,1693621259,1755349550,40.0
3724,1693621259,1786047211,15.0
3725,1693628996,1786047211,25.0
3726,1693628996,1817772640,3.0
3727,1693628996,2004327717,3.0
3728,1693628996,2314322240,15.0
3729,1693629146,1694643298,15.0
3730,1693629146,1755354015,3.0
3731,1693629146,1756035719,4.0
3732,1693629146,1786047211,4.0
3733,1693629146,1817772640,15.0
3734,1693629146,2004327717,2.0
3735,1693629146,2283287356,3.0
3736,1693629146,2314322240,10.0
3737,1693960938,1693960987,10.0
3738,1693960938,1693961304,2.0
3739,1693960938,1693961680,4.0
3740,1693960938,1694301947,10.0
3741,1693960938,1694302676,4.0
3742,1693960938,1723632667,3.0
3743,1693960938,1724655434,3.0
3744,1693960938,1724655776,15.0
3745,1693960938,1724996351,4.0
3746,1693960938,1725000015,2.0
3747,1693960938,1725001315,15.0
3748,1693960938,1755349541,10.0
3749,1693960938,1755354015,4.0
3750,1693960938,1755699973,2.0
3751,1693960938,1756035719,3.0
3752,1693960938,1756035739,5.0
3753,1693960938,1756377340,10.0
3754,1693960938,1787071089,3.0
3755,1693960938,1787407237,2.0
3756,1693960938,1787407267,4.0
3757,1693960938,1787407750,10.0
3758,1693960938,1787752088,10.0
3759,1693960938,1806665030,5.0
3760,1693960938,1808145958,10.0
3761,1693960938,1817418766,3.0
3762,1693960938,1817768412,15.0
3763,1693960938,1818783376,10.0
3764,1693960938,1848454074,3.0
3765,1693960938,1848794431,2.0
3766,1693960938,1848795265,2.0
3767,1693960938,1848799817,3.0
3768,1693960938,1849140518,3.0
3769,1693960938,1849477710,2.0
3770,1693960938,1849486226,3.0
3771,1693960938,1875810763,10.0
3772,1693960938,1879834702,5.0
3773,1693960938,1879843308,2.0
3774,1693960938,1880179892,4.0
3775,1693960938,1880517193,3.0
3776,1693960938,1899441465,15.0
3777,1693960938,1910523671,4.0
3778,1693960938,1910524167,10.0
3779,1693960938,1910865375,3.0
3780,1693960938,1931132883,20.0
3781,1693960938,1941900003,4.0
3782,1693960938,1941905175,3.0
3783,1693960938,1941907892,2.0
3784,1693960938,1942244524,3.0
3785,1693960938,1942245306,3.0
3786,1693960938,1942249730,3.0
3787,1693960938,1942581845,4.0
3788,1693960938,1942590519,0.76
3789,1693960938,1944286587,15.0
3790,1693960938,1944632434,5.0
3791,1693960938,1972935307,5.0
3792,1693960938,1973288426,10.0
3793,1693960938,1973629037,2.0
3794,1693960938,1973957901,20.0
3795,1693960938,2003969668,10.0
3796,1693960938,2004314968,20.0
3797,1693960938,2004655348,3.0
3798,1693960938,2004657101,3.0
3799,1693960938,2004660694,2.0
3800,1693960938,2004991968,5.0
3801,1693960938,2004993452,3.0
3802,1693960938,2005000933,4.0
3803,1693960938,2005001716,10.0
3804,1693960938,2005001721,3.0
3805,1693960938,2005333717,3.0
3806,1693960938,2007384494,10.0
3807,1693960938,2035021518,3.0
3808,1693960938,2035349695,3.0
3809,1693960938,2035362154,10.0
3810,1693960938,2035362778,3.0
3811,1693960938,2035687041,5.0
3812,1693960938,2035699121,3.0
3813,1693960938,2036031975,10.0
3814,1693960938,2036036802,10.0
3815,1693960938,2036368558,2.0
3816,1693960938,2066725499,3.0
3817,1693960938,2066730790,4.0
3818,1693960938,2067062178,5.0
3819,1693960938,2067067403,10.0
3820,1693960938,2067067595,4.0
3821,1693960938,2067403882,5.0
3822,1693960938,2067408017,4.0
3823,1693960938,2069117386,2.0
3824,1693960938,2069790237,2.0
3825,1693960938,2070136047,3.0
3826,1693960938,2098097414,10.0
3827,1693960938,2099811576,45.0
3828,1693960938,2100143986,4.0
3829,1693960938,2100488945,4.0
3830,1693960938,2100825691,2.0
3831,1693960938,2101507938,3.0
3832,1693960938,2128109217,10.0
3833,1693960938,2128113438,2.0
3834,1693960938,2128455048,5.0
3835,1693960938,2128459571,2.0
3836,1693960938,2128467421,10.0
3837,1693960938,2129137334,2.0
3838,1693960938,2129145624,2.0
3839,1693960938,2129482331,20.0
3840,1693960938,2132210365,4.0
3841,1693960938,2152413882,0.25
3842,1693960938,2159498861,3.0
3843,1693960938,2159503334,4.0
3844,1693960938,2159510887,3.0
3845,1693960938,2159848546,20.0
3846,1693960938,2160172093,4.0
3847,1693960938,2160180465,4.0
3848,1693960938,2160849555,3.0
3849,1693960938,2160857844,4.0
3850,1693960938,2162559162,2.0
3851,1693960938,2162567510,10.0
3852,1693960938,2190520426,4.0
3853,1693960938,2190520605,10.0
3854,1693960938,2190537640,2.0
3855,1693960938,2190861306,4.0
3856,1693960938,2191207193,2.0
3857,1693960938,2191888189,3.0
3858,1693960938,2191893077,4.0
3859,1693960938,2192229547,10.0
3860,1693960938,2192575136,3.0
3861,1693960938,2194271966,15.0
3862,1693960938,2194280127,3.0
3863,1693960938,2221555156,5.0
3864,1693960938,2221580684,20.0
3865,1693960938,2221921854,5.0
3866,1693960938,2222241013,4.0
3867,1693960938,2222577822,10.0
3868,1693960938,2222590985,3.0
3869,1693960938,2222591608,15.0
3870,1693960938,2222927725,2.0
3871,1693960938,2223955898,2.0
3872,1693960938,2224283285,10.0
3873,1693960938,2224283603,0.98
3874,1693960938,2224628939,10.0
3875,1693960938,2224641061,40.0
3876,1693960938,2225646859,3.0
3877,1693960938,2252944289,0.77
3878,1693960938,2253277441,0.49
3879,1693960938,2253285400,15.0
3880,1693960938,2253294110,3.0
3881,1693960938,2253298281,2.0
3882,1693960938,2253298323,10.0
3883,1693960938,2253612943,2.0
3884,1693960938,2253613452,15.0
3885,1693960938,2253613523,20.0
3886,1693960938,2253617671,10.0
3887,1693960938,2253626773,2.0
3888,1693960938,2253639294,10.0
3889,1693960938,2253953865,10.0
3890,1693960938,2253953975,2.0
3891,1693960938,2253957982,2.0
3892,1693960938,2253958796,4.0
3893,1693960938,2254986714,0.57
3894,1693960938,2255663388,15.0
3895,1693960938,2255668307,10.0
3896,1693960938,2283283237,2.0
3897,1693960938,2283624745,4.0
3898,1693960938,2283629360,4.0
3899,1693960938,2284307335,20.0
3900,1693960938,2284315683,3.0
3901,1693960938,2284660413,2.0
3902,1693960938,2286021271,2.0
3903,1693960938,2286694030,3.0
3904,1693960938,2314663755,2.0
3905,1693960938,2314681406,10.0
3906,1693960938,2315010347,5.0
3907,1693960938,2315014601,5.0
3908,1693960938,2315354939,4.0
3909,1693960938,2315695968,2.0
3910,1693960938,2315696321,5.0
3911,1693960938,2315699562,10.0
3912,1693960938,2315700536,3.0
3913,1693960938,2315700940,3.0
3914,1693960938,2315701085,2.0
3915,1693960938,2316024269,2.0
3916,1693960938,2316024308,2.0
3917,1693960938,2316028673,2.0
3918,1693960938,2316709652,2.0
3919,1693960938,2317388228,4.0
3920,1693960938,2345012458,4.0
3921,1693960938,2346717772,4.0
3922,1693960938,2346726545,4.0
3923,1693960938,2346735596,4.0
3924,1693960938,2376388215,15.0
3925,1693960938,2376737622,2.0
3926,1693960938,2377416390,10.0
3927,1693960938,2377421062,15.0
3928,1693960938,2377752310,3.0
3929,1693960938,2377752394,4.0
3930,1693960938,2377752643,3.0
3931,1693960938,2377757163,4.0
3932,1693960938,2377765225,4.0
3933,1693960938,2377766220,4.0
3934,1693960938,2379466315,10.0
3935,1693960938,2407428252,5.0
3936,1693960938,2408106154,5.0
3937,1693960938,2408451578,3.0
3938,1693960938,2408792621,10.0
3939,1693960938,2408795853,3.0
3940,1693960938,2409128739,4.0
3941,1693960938,5812979970,3.0
3942,1693960938,5812995145,5.0
3943,1693960938,5812996655,3.0
3944,1693960938,5812997468,0.84
3945,1693960938,5812999014,0.18
3946,1693960938,5812999017,3.0
3947,1693960938,5812999605,4.0
3948,1693960938,5812999608,4.0
3949,1693960938,5813000110,3.0
3950,1693960938,5813000629,10.0
3951,1693960938,5813002145,10.0
3952,1693960938,5813002163,10.0
3953,1693960938,5813002693,3.0
3954,1693960938,5813003212,4.0
3955,1693960938,5813004099,5.0
3956,1693960938,5813004504,3.0
3957,1693960938,5813004522,20.0
3958,1693960938,5813004594,3.0
3959,1693960938,5813005935,3.0
3960,1693960938,5813006318,10.0
3961,1693960938,5813018933,10.0
3962,1693960938,5813031890,0.41
3963,1693960938,5813034382,3.0
3964,1693960938,5813034635,3.0
3965,1693960938,5813056759,10.0
3966,1693960938,5813062745,4.0
3967,1693960938,5813068242,0.46
3968,1693960938,5813068333,4.0
3969,1693960938,5813078522,10.0
3970,1693960938,5813078533,4.0
3971,1693960938,5901196712,4.0
3972,1693960938,5901197884,5.0
3973,1693960938,5901220378,2.0
3974,1693960987,2190916535,10.0
3975,1693961304,1694302676,4.0
3976,1693961304,1724319319,3.0
3977,1693961304,1724655434,40.0
3978,1693961304,1724660543,0.8
3979,1693961304,1817760581,10.0
3980,1693961304,5812993789,10.0
3981,1693961680,1724660135,30.0
3982,1693961680,1817760581,5.0
3983,1694301947,1724655776,0.99
3984,1694301947,1725337852,10.0
3985,1694301947,1755354015,3.0
3986,1694301947,1755690485,3.0
3987,1694301947,1755694586,4.0
3988,1694301947,1786725555,4.0
3989,1694301947,1941907892,10.0
3990,1694302676,1694303174,10.0
3991,1694302676,1694643298,0.57
3992,1694302676,1724319319,2.0
3993,1694302676,1724655508,2.0
3994,1694302676,1724660135,2.0
3995,1694302676,1724664693,3.0
3996,1694302676,1724996351,3.0
3997,1694302676,1725000015,2.0
3998,1694302676,1725001823,3.0
3999,1694302676,1755699976,10.0
4000,1694302676,1756035719,2.0
4001,1694302676,1786734636,10.0
4002,1694302676,1817760581,3.0
4003,1694302676,1817772640,3.0
4004,1694302676,1942244524,3.0
4005,1694302676,5812996646,2.0
4006,1694302710,1725336863,10.0
4007,1694302710,5812993789,20.0
4008,1694303174,1694643298,4.0
4009,1694303174,1724313578,3.0
4010,1694303174,1724660135,5.0
4011,1694303174,1724660543,5.0
4012,1694303174,1755354015,5.0
4013,1694303174,1755357454,10.0
4014,1694303174,1786047211,2.0
4015,1694303174,5813000647,20.0
4016,1694306922,2316364523,2.0
4017,1694306922,2317741881,4.0
4018,1694306922,2378114885,15.0
4019,1694643298,1724655508,3.0
4020,1694643298,1724660135,3.0
4021,1694643298,1724660543,4.0
4022,1694643298,1725001823,4.0
4023,1694643298,1755354015,2.0
4024,1694643298,1755357454,20.0
4025,1694643298,1756040112,10.0
4026,1694643298,1786047211,3.0
4027,1694643298,1786729504,5.0
4028,1694643298,1787071331,2.0
4029,1694643298,1817772640,3.0
4030,1694643298,1849136547,3.0
4031,1694643298,2004660694,10.0
4032,1694643298,5812996646,2.0
4033,1714113716,1755354015,2.0
4034,1714113716,1786725527,5.0
4035,1714113716,1817764483,2.0
4036,1714113716,1848800231,4.0
4037,1714113716,1879839235,5.0
4038,1714113716,1910865375,5.0
4039,1714113716,1910869527,5.0
4040,1714113716,1911206103,10.0
4041,1714113716,1941217323,5.0
4042,1714113716,1942244524,3.0
4043,1714113716,2003969806,5.0
4044,1714113716,2003978922,10.0
4045,1714113716,2003986549,3.0
4046,1714113716,2004314968,4.0
4047,1714113716,2004655348,10.0
4048,1714113716,2004660694,3.0
4049,1714113716,2005001716,2.0
4050,1714113716,2035017854,10.0
4051,1714113716,2159510887,10.0
4052,1714113716,5813003621,5.0
4053,1714113716,5813054575,3.0
4054,1715006401,1868415718,10.0
4055,1715006401,1899441465,4.0
4056,1715006401,1899778504,4.0
4057,1715006401,1900106285,2.0
4058,1715006401,1900110925,3.0
4059,1715006401,1931132883,3.0
4060,1715006401,1941908289,3.0
4061,1715006401,1943604763,25.0
4062,1715006401,1961511183,10.0
4063,1715006401,1962828235,0.98
4064,1715006401,1994532093,5.0
4065,1715006401,2005001716,4.0
4066,1715006401,2099811576,5.0
4067,1715006401,2253958796,10.0
4068,1715006401,2255663388,15.0
4069,1715006401,2315700536,45.0
4070,1715006401,2377770418,40.0
4071,1715006401,5812979970,10.0
4072,1715006401,5812997016,10.0
4073,1715006401,5812998573,15.0
4074,1715006401,5812998588,5.0
4075,1715006401,5813034093,15.0
4076,1715006401,5813046229,5.0
4077,1715006401,5813054835,20.0
4078,1715006401,5813069255,2.0
4079,1715006401,5813097458,20.0
4080,1715006401,7112616299,2.0
4081,1723632667,1724655550,3.0
4082,1723632667,1755349550,4.0
4083,1723632667,1755690856,2.0
4084,1723632667,1817760581,4.0
4085,1723632667,1879839235,4.0
4086,1723632667,5812996651,3.0
4087,1723632667,5812997468,3.0
4088,1723972918,1755349326,4.0
4089,1723972918,1755349541,10.0
4090,1723972918,1786384423,10.0
4091,1723972918,1848454233,3.0
4092,1723972918,1849140518,3.0
4093,1723972918,1879839235,10.0
4094,1723972918,1910523436,4.0
4095,1723972918,5812996728,10.0
4096,1723973776,1724318805,10.0
4097,1723973776,1724319319,3.0
4098,1723973776,1755008419,3.0
4099,1723973776,1755348916,10.0
4100,1723973776,1755349326,2.0
4101,1723973776,1755349541,3.0
4102,1723973776,1755353430,2.0
4103,1723973776,1786384423,4.0
4104,1723973776,1879489091,10.0
4105,1723973776,1879839235,10.0
4106,1723973776,5813000647,10.0
4107,1723973776,5813081717,10.0
4108,1723977524,1755349326,5.0
4109,1723977524,1786384423,10.0
4110,1723977524,1786733596,5.0
4111,1723977524,1787071089,10.0
4112,1723977524,1787752088,5.0
4113,1723977524,1817419408,2.0
4114,1723977524,1848454233,10.0
4115,1723977524,1849140518,4.0
4116,1723977524,1879839235,0.37
4117,1723977524,2004660694,10.0
4118,1723977524,2035017854,4.0
4119,1723977524,5812996728,25.0
4120,1724313578,1724664693,4.0
4121,1724313578,1755348916,5.0
4122,1724313578,1755349541,4.0
4123,1724313578,1755353430,3.0
4124,1724313578,1755354006,5.0
4125,1724313578,1755357454,3.0
4126,1724313578,1787752088,4.0
4127,1724313578,1817418766,10.0
4128,1724313578,1817760382,10.0
4129,1724313578,1941907892,4.0
4130,1724313578,1973629037,10.0
4131,1724313578,5812995896,4.0
4132,1724313905,1724315257,5.0
4133,1724313905,1724655508,10.0
4134,1724313905,1724655550,10.0
4135,1724313905,1724660013,3.0
4136,1724313905,1755348988,4.0
4137,1724313905,1755349550,3.0
4138,1724313905,1786047211,10.0
4139,1724314931,1724315257,0.61
4140,1724314931,1724655945,25.0
4141,1724314931,1755348988,0.54
4142,1724314931,1755349255,2.0
4143,1724314931,1755349327,3.0
4144,1724314931,1755349510,0.77
4145,1724314931,1755349550,15.0
4146,1724314931,5812996651,3.0
4147,1724314931,5812997468,1.0
4148,1724315257,1724655434,10.0
4149,1724315257,1724656123,10.0
4150,1724315257,1755348988,2.0
4151,1724315257,1755349255,2.0
4152,1724315257,1755349327,5.0
4153,1724315257,1755689639,10.0
4154,1724315257,1755690485,5.0
4155,1724315257,1755690856,5.0
4156,1724315257,1756040776,3.0
4157,1724315257,1786047211,3.0
4158,1724315257,1786383525,4.0
4159,1724315257,1786729504,10.0
4160,1724315257,1817772640,10.0
4161,1724315257,1879839235,4.0
4162,1724315257,5812997468,1.0
4163,1724318805,1724319319,2.0
4164,1724318805,1724655508,2.0
4165,1724318805,1724655776,3.0
4166,1724318805,1724664693,3.0
4167,1724318805,1724997132,10.0
4168,1724318805,1725000015,4.0
4169,1724318805,1755349326,3.0
4170,1724318805,1755354015,2.0
4171,1724318805,1755357454,2.0
4172,1724318805,1755699976,3.0
4173,1724318805,1756040112,3.0
4174,1724318805,1786047211,2.0
4175,1724318805,1786733596,5.0
4176,1724318805,1817760382,2.0
4177,1724318805,1817760581,2.0
4178,1724318805,1817772640,5.0
4179,1724318805,1879839235,4.0
4180,1724318805,2004327717,10.0
4181,1724318805,2004660694,5.0
4182,1724318805,2035017854,1.0
4183,1724318805,5813081717,10.0
4184,1724319319,1724656123,10.0
4185,1724319319,1724660355,3.0
4186,1724319319,1724660543,0.72
4187,1724319319,1724664693,3.0
4188,1724319319,1725001823,10.0
4189,1724319319,1755357454,5.0
4190,1724319319,1755699973,10.0
4191,1724319319,1756035719,4.0
4192,1724319319,1786047211,3.0
4193,1724319319,1786725527,10.0
4194,1724319319,1787071089,3.0
4195,1724319319,1817419036,10.0
4196,1724319319,1817419408,5.0
4197,1724319319,1817760382,10.0
4198,1724319319,1817764483,15.0
4199,1724319319,1941907892,3.0
4200,1724319319,1942244524,5.0
4201,1724319319,2004660694,4.0
4202,1724319319,2035017854,4.0
4203,1724319319,5812993804,5.0
4204,1724319319,5812997468,2.0
4205,1724654703,1724655945,10.0
4206,1724654703,1942591000,10.0
4207,1724654703,5812996651,40.0
4208,1724655434,1724655438,10.0
4209,1724655434,1724655550,10.0
4210,1724655434,1724997132,10.0
4211,1724655434,1755354015,10.0
4212,1724655434,1756031085,2.0
4213,1724655434,1900106285,10.0
4214,1724655434,5812996651,3.0
4215,1724655434,5812997468,3.0
4216,1724655438,1724655550,3.0
4217,1724655438,1724655776,4.0
4218,1724655438,1724655945,2.0
4219,1724655438,1725000015,10.0
4220,1724655438,1755354015,2.0
4221,1724655438,1755357454,5.0
4222,1724655438,1756377340,4.0
4223,1724655438,1787066047,30.0
4224,1724655438,1787066237,20.0
4225,1724655438,1787070981,10.0
4226,1724655438,1787071331,4.0
4227,1724655438,1848794431,20.0
4228,1724655438,1848800231,10.0
4229,1724655438,1849135722,10.0
4230,1724655438,1849136579,3.0
4231,1724655438,1849477177,4.0
4232,1724655438,1879834702,3.0
4233,1724655438,1880179748,2.0
4234,1724655438,1910865375,3.0
4235,1724655438,5812996655,2.0
4236,1724655438,5812997468,3.0
4237,1724655438,5812999605,10.0
4238,1724655438,5813054575,40.0
4239,1724655508,1724655550,3.0
4240,1724655508,1724660013,2.0
4241,1724655508,1724660355,2.0
4242,1724655508,1755349326,4.0
4243,1724655508,1755357454,2.0
4244,1724655508,1755699973,2.0
4245,1724655508,1755699976,3.0
4246,1724655508,1756040112,2.0
4247,1724655508,1786733596,3.0
4248,1724655508,1787070981,3.0
4249,1724655508,1848454233,10.0
4250,1724655508,1848795253,2.0
4251,1724655508,1849136547,10.0
4252,1724655508,1941907892,2.0
4253,1724655508,2004660694,3.0
4254,1724655508,5812996651,10.0
4255,1724655508,5812997468,4.0
4256,1724655550,1724660013,4.0
4257,1724655550,1724660355,3.0
4258,1724655550,1724660543,15.0
4259,1724655550,1755349326,3.0
4260,1724655550,1755353430,5.0
4261,1724655550,1755694586,10.0
4262,1724655550,1786047211,4.0
4263,1724655550,1817760581,4.0
4264,1724655550,2004660694,20.0
4265,1724655550,5812996651,4.0
4266,1724655550,5812997468,10.0
4267,1724655776,1724997115,10.0
4268,1724655776,1725336863,15.0
4269,1724655776,1725337852,5.0
4270,1724655776,1755349326,15.0
4271,1724655776,1755349327,4.0
4272,1724655776,1756035739,15.0
4273,1724655776,1756376775,20.0
4274,1724655776,1756377340,3.0
4275,1724655776,1786047211,10.0
4276,1724655776,1817760581,4.0
4277,1724655776,1817772640,2.0
4278,1724655776,5812996646,2.0
4279,1724655776,5812996651,3.0
4280,1724655776,5812997468,4.0
4281,1724655945,1724656123,3.0
4282,1724655945,1724997132,10.0
4283,1724655945,1725000015,3.0
4284,1724655945,1755348916,10.0
4285,1724655945,1755349510,3.0
4286,1724655945,1755349550,2.0
4287,1724655945,1755690576,20.0
4288,1724655945,1755690856,10.0
4289,1724655945,1756040776,10.0
4290,1724655945,1786047211,3.0
4291,1724655945,1786383525,2.0
4292,1724655945,1817772640,3.0
4293,1724655945,1879839235,3.0
4294,1724655945,2005001077,3.0
4295,1724655945,5812996651,3.0
4296,1724655945,5812996655,4.0
4297,1724655945,5812997468,2.0
4298,1724656123,1724664693,10.0
4299,1724656123,1724997115,10.0
4300,1724656123,1725001823,3.0
4301,1724656123,1755349550,3.0
4302,1724656123,1756040112,2.0
4303,1724656123,1786042404,40.0
4304,1724656123,1786047211,2.0
4305,1724656123,1941907892,2.0
4306,1724656123,5812996655,2.0
4307,1724660013,1724660355,4.0
4308,1724660013,1724664693,2.0
4309,1724660013,1879839235,25.0
4310,1724660013,2004660694,10.0
4311,1724660013,5812996651,2.0
4312,1724660013,5812997468,4.0
4313,1724660135,1724660355,4.0
4314,1724660135,1724660543,4.0
4315,1724660135,1724997132,4.0
4316,1724660135,1725001823,10.0
4317,1724660135,1755349326,15.0
4318,1724660135,1755349541,2.0
4319,1724660135,1755349550,4.0
4320,1724660135,1755353430,4.0
4321,1724660135,1755694586,4.0
4322,1724660135,1756035190,2.0
4323,1724660135,1756040112,4.0
4324,1724660135,1756377340,10.0
4325,1724660135,1786047211,3.0
4326,1724660135,1786733596,3.0
4327,1724660135,1787071331,0.84
4328,1724660135,1817418766,0.85
4329,1724660135,1817760581,3.0
4330,1724660135,1817760642,5.0
4331,1724660135,1817764483,15.0
4332,1724660135,1817768412,2.0
4333,1724660135,1817772640,3.0
4334,1724660135,1848454233,2.0
4335,1724660135,1848794431,0.5
4336,1724660135,1848794804,2.0
4337,1724660135,1848795265,3.0
4338,1724660135,1849135200,0.97
4339,1724660135,1849136086,4.0
4340,1724660135,1849136547,5.0
4341,1724660135,1849136579,4.0
4342,1724660135,1849477710,4.0
4343,1724660135,1879493886,15.0
4344,1724660135,1879829913,4.0
4345,1724660135,1879834702,4.0
4346,1724660135,1879839190,5.0
4347,1724660135,1880517193,5.0
4348,1724660135,1910869527,3.0
4349,1724660135,1910869932,10.0
4350,1724660135,1910874021,3.0
4351,1724660135,1941904947,10.0
4352,1724660135,1941907892,4.0
4353,1724660135,1942244776,10.0
4354,1724660135,1942245253,2.0
4355,1724660135,1942245306,2.0
4356,1724660135,2003978498,0.81
4357,1724660135,2003982599,2.0
4358,1724660135,2004319905,15.0
4359,1724660135,2004660694,3.0
4360,1724660135,2005001721,10.0
4361,1724660135,2035009302,2.0
4362,1724660135,2035013366,15.0
4363,1724660135,2035350348,10.0
4364,1724660135,2035353970,3.0
4365,1724660135,2035700562,40.0
4366,1724660135,2066730899,4.0
4367,1724660135,2068772900,20.0
4368,1724660135,2252594323,2.0
4369,1724660135,2314322240,10.0
4370,1724660135,5812991617,10.0
4371,1724660135,5812995896,3.0
4372,1724660135,5812996655,0.52
4373,1724660135,5812997468,3.0
4374,1724660135,5812999608,4.0
4375,1724660135,5813000063,10.0
4376,1724660300,1755357454,10.0
4377,1724660300,1786047211,10.0
4378,1724660300,1817760581,10.0
4379,1724660355,1755349326,4.0
4380,1724660355,1755349550,10.0
4381,1724660355,1755354015,3.0
4382,1724660355,1755357454,3.0
4383,1724660355,1755690485,10.0
4384,1724660355,1755694586,2.0
4385,1724660355,1756040776,10.0
4386,1724660355,1786047211,4.0
4387,1724660355,1817760581,2.0
4388,1724660355,1817764483,4.0
4389,1724660355,1818100695,3.0
4390,1724660355,1848454233,5.0
4391,1724660355,1848795253,3.0
4392,1724660355,1941907892,2.0
4393,1724660543,1724664693,2.0
4394,1724660543,1725001823,2.0
4395,1724660543,1755349326,3.0
4396,1724660543,1755354015,2.0
4397,1724660543,1755357454,0.49
4398,1724660543,1755694586,3.0
4399,1724660543,1755699233,2.0
4400,1724660543,1755699910,3.0
4401,1724660543,1755699973,15.0
4402,1724660543,1786047211,2.0
4403,1724660543,1786733596,4.0
4404,1724660543,1787071331,5.0
4405,1724660543,1817418766,20.0
4406,1724660543,1817419039,3.0
4407,1724660543,1817760581,2.0
4408,1724660543,1879839235,4.0
4409,1724660543,1941907892,2.0
4410,1724660543,1942244524,2.0
4411,1724660543,2004660694,3.0
4412,1724660543,2035017854,3.0
4413,1724660543,2152413882,10.0
4414,1724660543,5813000647,4.0
4415,1724660543,5813056759,3.0
4416,1724664693,1725000015,2.0
4417,1724664693,1755354015,2.0
4418,1724664693,1755357454,2.0
4419,1724664693,1755699233,4.0
4420,1724664693,1755699910,4.0
4421,1724664693,1756035719,3.0
4422,1724664693,1756040112,3.0
4423,1724664693,1786047211,3.0
4424,1724664693,1786725684,15.0
4425,1724664693,1786729504,2.0
4426,1724664693,1787071331,3.0
4427,1724664693,1787752088,4.0
4428,1724664693,1817418766,10.0
4429,1724664693,1817419039,10.0
4430,1724664693,1817760581,2.0
4431,1724664693,1817765248,15.0
4432,1724664693,1817772640,2.0
4433,1724664693,1849136547,10.0
4434,1724664693,1941907892,0.97
4435,1724664693,2035017854,2.0
4436,1724664693,5812993789,15.0
4437,1724664693,5812996655,10.0
4438,1724664693,5812997468,2.0
4439,1724664693,5813000647,4.0
4440,1724664693,5813056759,3.0
4441,1724996351,1724997115,10.0
4442,1724996351,1725000015,4.0
4443,1724996351,1756035719,10.0
4444,1724996351,1756040112,3.0
4445,1724996351,1756380459,25.0
4446,1724996351,1787071331,4.0
4447,1724996351,1787411346,10.0
4448,1724996351,1817772640,4.0
4449,1724996351,2152413882,10.0
4450,1724997115,1755349541,4.0
4451,1724997115,1756031085,4.0
4452,1724997115,1756035190,4.0
4453,1724997115,1756035719,10.0
4454,1724997115,1787066047,10.0
4455,1724997115,1817760581,10.0
4456,1724997115,1879839235,10.0
4457,1724997115,1900106285,5.0
4458,1724997115,1942249730,10.0
4459,1724997115,5812997468,3.0
4460,1724997132,1755357454,3.0
4461,1724997132,1786733596,2.0
4462,1724997132,1786734636,5.0
4463,1724997132,1787071089,0.93
4464,1724997132,1817418766,3.0
4465,1724997132,1817760382,3.0
4466,1724997132,1817765248,5.0
4467,1724997132,1817768412,3.0
4468,1724997132,1818442774,15.0
4469,1724997132,1848454233,30.0
4470,1724997132,1848794431,3.0
4471,1724997132,1848799817,3.0
4472,1724997132,1848804406,3.0
4473,1724997132,1849136579,5.0
4474,1724997132,1849140231,0.28
4475,1724997132,1849822711,10.0
4476,1724997132,1879489598,10.0
4477,1724997132,1880179892,0.69
4478,1724997132,1880517193,20.0
4479,1724997132,1910523722,10.0
4480,1724997132,1910874021,2.0
4481,1724997132,1941907892,2.0
4482,1724997132,1942245253,30.0
4483,1724997132,1942586230,10.0
4484,1724997132,2003986785,3.0
4485,1724997132,2036027964,4.0
4486,1724997132,2190187759,10.0
4487,1724997132,5812993801,5.0
4488,1724997132,5812993803,10.0
4489,1724997132,5812995896,3.0
4490,1724997132,5812996655,5.0
4491,1724997132,5812996728,3.0
4492,1724997132,5812999608,10.0
4493,1725000015,1755354015,4.0
4494,1725000015,1755699973,4.0
4495,1725000015,1756035719,2.0
4496,1725000015,1787071331,15.0
4497,1725000015,1787407750,2.0
4498,1725000015,1817772640,20.0
4499,1725000015,1879839235,10.0
4500,1725000015,2190916535,4.0
4501,1725000015,5812993789,2.0
4502,1725000015,5812997468,2.0
4503,1725001315,1755357454,4.0
4504,1725001315,1756376387,15.0
4505,1725001823,1755349326,4.0
4506,1725001823,1755354015,2.0
4507,1725001823,1755694586,0.96
4508,1725001823,1786047211,3.0
4509,1725001823,1787071331,10.0
4510,1725001823,1817418766,10.0
4511,1725001823,1817760581,15.0
